timestamp,model,modalidad,algorithm,elapsed_s,peak_ram_MB
2026-07-05T09:46:48.637947,blip,imagen,HCAKC,110.5625,169.99
2026-07-05T09:46:48.639948,blip,imagen,KM-MILP,119.794,169.65
2026-07-05T09:46:48.641934,blip,imagen,SCK1,45.1998,165.73
2026-07-05T10:00:00.444409,blip,imagen,BAT,475.8769,163.39
2026-07-05T10:00:00.460435,blip,imagen,CSCLP,146.8852,153.2
2026-07-05T10:00:00.463421,blip,imagen,Kmedoids,141.8836,153.24
2026-07-05T10:00:00.465423,blip,imagen,ACO,786.1023,163.34
2026-07-05T10:00:00.467434,blip,imagen,PSO,204.332,153.59
2026-07-05T10:00:00.470453,blip,imagen,HCAKC,134.3289,153.34
2026-07-05T10:00:00.472436,blip,imagen,KM-MILP,120.0544,153.18
2026-07-05T10:00:00.474421,blip,imagen,SCK1,44.2614,153.54
2026-07-05T10:29:54.320369,qwen_vl,imagen,BAT,11.6571,160.44
2026-07-05T10:29:54.330429,qwen_vl,imagen,CSCLP,1.1324,151.66
2026-07-05T10:29:54.334458,qwen_vl,imagen,Kmedoids,1.0056,148.54
2026-07-05T10:29:54.336472,qwen_vl,imagen,ACO,12.2094,160.67
2026-07-05T10:29:54.340240,qwen_vl,imagen,PSO,0.9352,149.05
2026-07-05T10:29:54.342256,qwen_vl,imagen,HCAKC,6.3924,162.09
2026-07-05T10:29:54.344269,qwen_vl,imagen,KM-MILP,2.0811,156.77
2026-07-05T10:29:54.346279,qwen_vl,imagen,SCK1,0.7943,154.67
2026-07-05T10:31:58.335183,qwen_vl,imagen,BAT,81.5013,169.49
2026-07-05T10:31:58.344493,qwen_vl,imagen,CSCLP,6.2234,160.66
2026-07-05T10:31:58.344493,qwen_vl,imagen,Kmedoids,5.8847,154.53
2026-07-05T10:31:58.360459,qwen_vl,imagen,ACO,119.2112,169.38
2026-07-05T10:31:58.360459,qwen_vl,imagen,PSO,11.4664,154.84
2026-07-05T10:31:58.376450,qwen_vl,imagen,HCAKC,32.7992,168.94
2026-07-05T10:31:58.376450,qwen_vl,imagen,KM-MILP,9.1065,161.86
2026-07-05T10:31:58.376450,qwen_vl,imagen,SCK1,4.5566,162.72
2026-07-05T10:34:08.497239,qwen_vl,imagen,BAT,74.9616,167.42
2026-07-05T10:34:08.517382,qwen_vl,imagen,CSCLP,4.9518,161.1
2026-07-05T10:34:08.523260,qwen_vl,imagen,Kmedoids,5.0158,154.51
2026-07-05T10:34:08.528257,qwen_vl,imagen,ACO,121.7681,169.24
2026-07-05T10:34:08.533261,qwen_vl,imagen,PSO,13.7232,157.0
2026-07-05T10:34:08.538262,qwen_vl,imagen,HCAKC,34.5521,168.36
2026-07-05T10:34:08.542260,qwen_vl,imagen,KM-MILP,8.2032,163.16
2026-07-05T10:34:08.546260,qwen_vl,imagen,SCK1,4.3855,159.53
2026-07-05T10:36:31.020544,qwen_vl,imagen,BAT,90.7175,170.3
2026-07-05T10:36:31.040082,qwen_vl,imagen,CSCLP,9.6063,163.23
2026-07-05T10:36:31.046085,qwen_vl,imagen,Kmedoids,8.6725,155.98
2026-07-05T10:36:31.051087,qwen_vl,imagen,ACO,133.9333,171.57
2026-07-05T10:36:31.056080,qwen_vl,imagen,PSO,15.6505,157.05
2026-07-05T10:36:31.061085,qwen_vl,imagen,HCAKC,34.2399,170.32
2026-07-05T10:36:31.066086,qwen_vl,imagen,KM-MILP,15.4582,164.2
2026-07-05T10:36:31.070090,qwen_vl,imagen,SCK1,6.8998,163.78
2026-07-05T10:39:26.339153,qwen_vl,imagen,BAT,118.1926,170.62
2026-07-05T10:39:26.358387,qwen_vl,imagen,CSCLP,10.4124,162.96
2026-07-05T10:39:26.364451,qwen_vl,imagen,Kmedoids,10.08,157.88
2026-07-05T10:39:26.368244,qwen_vl,imagen,ACO,166.8432,173.59
2026-07-05T10:39:26.376356,qwen_vl,imagen,PSO,29.4417,158.04
2026-07-05T10:39:26.380412,qwen_vl,imagen,HCAKC,34.1963,171.95
2026-07-05T10:39:26.384223,qwen_vl,imagen,KM-MILP,14.3914,165.13
2026-07-05T10:39:26.390319,qwen_vl,imagen,SCK1,7.8768,164.27
2026-07-05T10:43:12.644333,qwen_vl,imagen,BAT,216.7605,172.96
2026-07-05T10:43:12.663349,qwen_vl,imagen,CSCLP,42.5367,165.35
2026-07-05T10:43:12.669357,qwen_vl,imagen,Kmedoids,38.6166,161.8
2026-07-05T10:43:12.675351,qwen_vl,imagen,ACO,217.7184,172.22
2026-07-05T10:43:12.680357,qwen_vl,imagen,PSO,26.4681,161.56
2026-07-05T10:43:12.685356,qwen_vl,imagen,HCAKC,92.7952,172.22
2026-07-05T10:43:12.690353,qwen_vl,imagen,KM-MILP,80.2329,178.23
2026-07-05T10:43:12.694357,qwen_vl,imagen,SCK1,20.3329,172.07
2026-07-05T10:48:36.905773,qwen_vl,imagen,BAT,218.9772,180.42
2026-07-05T10:48:36.916666,qwen_vl,imagen,CSCLP,24.85,172.24
2026-07-05T10:48:36.927026,qwen_vl,imagen,Kmedoids,24.7354,166.2
2026-07-05T10:48:36.932241,qwen_vl,imagen,ACO,315.5434,182.53
2026-07-05T10:48:36.938183,qwen_vl,imagen,PSO,51.5514,167.68
2026-07-05T10:48:36.942239,qwen_vl,imagen,HCAKC,117.1639,181.12
2026-07-05T10:48:36.948065,qwen_vl,imagen,KM-MILP,35.8355,175.0
2026-07-05T10:48:36.952114,qwen_vl,imagen,SCK1,19.6528,173.16
2026-07-05T10:57:49.360686,qwen_vl,imagen,BAT,367.2681,191.35
2026-07-05T10:57:49.382560,qwen_vl,imagen,CSCLP,74.0879,179.71
2026-07-05T10:57:49.392416,qwen_vl,imagen,Kmedoids,67.9545,176.16
2026-07-05T10:57:49.400416,qwen_vl,imagen,ACO,543.4294,191.09
2026-07-05T10:57:49.406407,qwen_vl,imagen,PSO,113.7211,175.07
2026-07-05T10:57:49.410415,qwen_vl,imagen,HCAKC,158.9312,189.91
2026-07-05T10:57:49.416411,qwen_vl,imagen,KM-MILP,81.4286,186.46
2026-07-05T10:57:49.420424,qwen_vl,imagen,SCK1,46.1386,182.52
2026-07-05T11:14:05.124704,qwen_vl,imagen,BAT,684.0766,202.59
2026-07-05T11:14:05.146704,qwen_vl,imagen,CSCLP,130.0654,196.02
2026-07-05T11:14:05.153705,qwen_vl,imagen,Kmedoids,123.1614,189.57
2026-07-05T11:14:05.158704,qwen_vl,imagen,ACO,966.8169,208.53
2026-07-05T11:14:05.163704,qwen_vl,imagen,PSO,220.4953,188.48
2026-07-05T11:14:05.168703,qwen_vl,imagen,HCAKC,361.2194,202.71
2026-07-05T11:14:05.173707,qwen_vl,imagen,KM-MILP,148.9515,201.85
2026-07-05T11:14:05.178701,qwen_vl,imagen,SCK1,99.5766,196.77
2026-07-05T11:33:18.864908,qwen_vl,imagen,BAT,1031.4345,196.39
2026-07-05T11:33:18.891929,qwen_vl,imagen,CSCLP,583.2346,186.69
2026-07-05T11:33:18.898926,qwen_vl,imagen,Kmedoids,543.5817,186.52
2026-07-05T11:33:18.903928,qwen_vl,imagen,ACO,1144.3448,196.88
2026-07-05T11:33:18.907932,qwen_vl,imagen,PSO,172.9531,188.7
2026-07-05T11:33:18.912931,qwen_vl,imagen,HCAKC,624.0593,187.24
2026-07-05T11:33:18.917936,qwen_vl,imagen,KM-MILP,604.9626,186.59
2026-07-05T11:33:18.923927,qwen_vl,imagen,SCK1,162.0945,194.66
2026-07-05T11:53:16.990587,qwen_vl,imagen,BAT,891.5663,207.52
2026-07-05T11:53:17.008116,qwen_vl,imagen,CSCLP,192.8206,200.7
2026-07-05T11:53:17.016120,qwen_vl,imagen,Kmedoids,182.8851,195.79
2026-07-05T11:53:17.021118,qwen_vl,imagen,ACO,1188.5818,216.18
2026-07-05T11:53:17.026116,qwen_vl,imagen,PSO,293.2926,194.4
2026-07-05T11:53:17.030115,qwen_vl,imagen,HCAKC,599.2303,209.04
2026-07-05T11:53:17.035119,qwen_vl,imagen,KM-MILP,221.7744,208.17
2026-07-05T11:53:17.039134,qwen_vl,imagen,SCK1,133.1179,202.79
2026-07-05T12:16:23.094059,qwen_vl,imagen,BAT,1056.6056,211.76
2026-07-05T12:16:23.113082,qwen_vl,imagen,CSCLP,282.4578,204.74
2026-07-05T12:16:23.119079,qwen_vl,imagen,Kmedoids,281.3211,199.29
2026-07-05T12:16:23.123088,qwen_vl,imagen,ACO,1376.5507,220.16
2026-07-05T12:16:23.128083,qwen_vl,imagen,PSO,359.4146,198.82
2026-07-05T12:16:23.132086,qwen_vl,imagen,HCAKC,530.9146,211.27
2026-07-05T12:16:23.136089,qwen_vl,imagen,KM-MILP,244.3658,212.93
2026-07-05T12:16:23.139453,qwen_vl,imagen,SCK1,155.7482,206.92
2026-07-05T12:40:21.869505,qwen_vl,imagen,BAT,1042.1475,214.28
2026-07-05T12:40:21.875003,qwen_vl,imagen,CSCLP,274.649,207.1
2026-07-05T12:40:21.894978,qwen_vl,imagen,Kmedoids,271.0369,201.19
2026-07-05T12:40:21.897004,qwen_vl,imagen,ACO,1430.2284,223.92
2026-07-05T12:40:21.904918,qwen_vl,imagen,PSO,363.0388,200.0
2026-07-05T12:40:21.906675,qwen_vl,imagen,HCAKC,537.9488,214.62
2026-07-05T12:40:21.913018,qwen_vl,imagen,KM-MILP,256.5263,210.55
2026-07-05T12:40:21.916387,qwen_vl,imagen,SCK1,161.1077,208.04
2026-07-05T13:15:05.460211,qwen_vl,imagen,BAT,1579.2881,212.09
2026-07-05T13:15:05.502436,qwen_vl,imagen,CSCLP,544.9316,202.2
2026-07-05T13:15:05.514452,qwen_vl,imagen,Kmedoids,521.0339,201.94
2026-07-05T13:15:05.522326,qwen_vl,imagen,ACO,2073.8718,211.73
2026-07-05T13:15:05.530272,qwen_vl,imagen,PSO,456.9751,202.5
2026-07-05T13:15:05.536162,qwen_vl,imagen,HCAKC,1301.9961,202.03
2026-07-05T13:15:05.542274,qwen_vl,imagen,KM-MILP,665.9469,202.41
2026-07-05T13:15:05.550269,qwen_vl,imagen,SCK1,208.8704,202.13
2026-07-05T13:48:53.965682,qwen_vl,imagen,BAT,1432.2154,218.96
2026-07-05T13:48:53.987702,qwen_vl,imagen,CSCLP,315.6749,210.18
2026-07-05T13:48:53.994709,qwen_vl,imagen,Kmedoids,315.0802,205.66
2026-07-05T13:48:54.001253,qwen_vl,imagen,ACO,1999.8954,226.64
2026-07-05T13:48:54.007867,qwen_vl,imagen,PSO,457.0298,204.94
2026-07-05T13:48:54.013547,qwen_vl,imagen,HCAKC,1159.658,217.57
2026-07-05T13:48:54.018553,qwen_vl,imagen,KM-MILP,323.3072,218.5
2026-07-05T13:48:54.024547,qwen_vl,imagen,SCK1,198.4249,212.54
2026-07-05T14:43:30.198773,qwen_vl,imagen,BAT,3021.0115,211.82
2026-07-05T14:43:30.242894,qwen_vl,imagen,CSCLP,2515.406,201.36
2026-07-05T14:43:30.245889,qwen_vl,imagen,Kmedoids,2511.8018,201.95
2026-07-05T14:43:30.247886,qwen_vl,imagen,ACO,3272.3704,211.52
2026-07-05T14:43:30.250895,qwen_vl,imagen,PSO,2634.3049,201.89
2026-07-05T14:43:30.252891,qwen_vl,imagen,HCAKC,2867.5894,201.79
2026-07-05T14:43:30.254885,qwen_vl,imagen,KM-MILP,2519.4062,201.37
2026-07-05T14:43:30.256893,qwen_vl,imagen,SCK1,2397.7548,201.87
2026-07-05T15:01:22.155201,qwen_vl,imagen,BAT,817.152,212.23
2026-07-05T15:01:22.220526,qwen_vl,imagen,CSCLP,365.5755,202.17
2026-07-05T15:01:22.228884,qwen_vl,imagen,Kmedoids,368.7467,202.31
2026-07-05T15:01:22.231888,qwen_vl,imagen,ACO,1065.0333,211.93
2026-07-05T15:01:22.233884,qwen_vl,imagen,PSO,454.4487,202.71
2026-07-05T15:01:22.235894,qwen_vl,imagen,HCAKC,540.8829,202.12
2026-07-05T15:01:22.237898,qwen_vl,imagen,KM-MILP,307.7068,202.22
2026-07-05T15:01:22.239899,qwen_vl,imagen,SCK1,191.3013,202.07
2026-07-05T15:01:43.600910,internvl,imagen,BAT,9.6182,160.02
2026-07-05T15:01:43.611934,internvl,imagen,CSCLP,0.8483,150.0
2026-07-05T15:01:43.614922,internvl,imagen,Kmedoids,0.7355,147.44
2026-07-05T15:01:43.616919,internvl,imagen,ACO,12.3191,160.47
2026-07-05T15:01:43.619919,internvl,imagen,PSO,0.7446,148.45
2026-07-05T15:01:43.622918,internvl,imagen,HCAKC,5.49,161.13
2026-07-05T15:01:43.624918,internvl,imagen,KM-MILP,2.7359,156.16
2026-07-05T15:01:43.627921,internvl,imagen,SCK1,0.6107,154.83
2026-07-05T15:02:49.350962,internvl,imagen,BAT,38.8854,165.52
2026-07-05T15:02:49.361000,internvl,imagen,CSCLP,4.9384,157.63
2026-07-05T15:02:49.363974,internvl,imagen,Kmedoids,4.6868,152.06
2026-07-05T15:02:49.366976,internvl,imagen,ACO,60.3599,166.63
2026-07-05T15:02:49.369988,internvl,imagen,PSO,10.088,152.34
2026-07-05T15:02:49.371991,internvl,imagen,HCAKC,21.4035,166.04
2026-07-05T15:02:49.373975,internvl,imagen,KM-MILP,7.6525,159.8
2026-07-05T15:02:49.376973,internvl,imagen,SCK1,3.6584,158.58
2026-07-05T15:03:54.339627,internvl,imagen,BAT,35.136,165.11
2026-07-05T15:03:54.350651,internvl,imagen,CSCLP,3.671,157.32
2026-07-05T15:03:54.353652,internvl,imagen,Kmedoids,3.3859,151.48
2026-07-05T15:03:54.355655,internvl,imagen,ACO,59.5208,167.7
2026-07-05T15:03:54.358651,internvl,imagen,PSO,11.0096,151.69
2026-07-05T15:03:54.361652,internvl,imagen,HCAKC,11.5712,165.42
2026-07-05T15:03:54.363648,internvl,imagen,KM-MILP,5.1383,160.23
2026-07-05T15:03:54.366653,internvl,imagen,SCK1,3.0139,157.66
2026-07-05T15:05:08.453878,internvl,imagen,BAT,43.6442,166.39
2026-07-05T15:05:08.457002,internvl,imagen,CSCLP,6.0545,156.45
2026-07-05T15:05:08.457002,internvl,imagen,Kmedoids,5.5903,152.98
2026-07-05T15:05:08.457002,internvl,imagen,ACO,68.5468,168.39
2026-07-05T15:05:08.472940,internvl,imagen,PSO,12.8659,153.02
2026-07-05T15:05:08.472940,internvl,imagen,HCAKC,22.9821,166.86
2026-07-05T15:05:08.472940,internvl,imagen,KM-MILP,9.4016,158.7
2026-07-05T15:05:08.472940,internvl,imagen,SCK1,4.5727,159.54
2026-07-05T15:06:36.346943,internvl,imagen,BAT,61.8151,167.02
2026-07-05T15:06:36.351120,internvl,imagen,CSCLP,5.9509,159.21
2026-07-05T15:06:36.351120,internvl,imagen,Kmedoids,5.7097,153.7
2026-07-05T15:06:36.351120,internvl,imagen,ACO,82.3229,170.5
2026-07-05T15:06:36.366888,internvl,imagen,PSO,20.5165,154.55
2026-07-05T15:06:36.366888,internvl,imagen,HCAKC,24.1483,167.19
2026-07-05T15:06:36.366888,internvl,imagen,KM-MILP,9.2948,162.46
2026-07-05T15:06:36.366888,internvl,imagen,SCK1,5.1385,161.41
2026-07-05T15:08:37.583680,internvl,imagen,BAT,104.7817,169.84
2026-07-05T15:08:37.589157,internvl,imagen,CSCLP,27.9437,160.89
2026-07-05T15:08:37.589157,internvl,imagen,Kmedoids,26.3355,156.74
2026-07-05T15:08:37.589157,internvl,imagen,ACO,115.5704,170.28
2026-07-05T15:08:37.589157,internvl,imagen,PSO,23.4313,156.0
2026-07-05T15:08:37.605150,internvl,imagen,HCAKC,52.0645,169.93
2026-07-05T15:08:37.605150,internvl,imagen,KM-MILP,46.5202,176.44
2026-07-05T15:08:37.605150,internvl,imagen,SCK1,13.7594,165.42
2026-07-05T15:11:33.766792,internvl,imagen,BAT,116.7108,174.1
2026-07-05T15:11:33.778805,internvl,imagen,CSCLP,21.0556,164.25
2026-07-05T15:11:33.781808,internvl,imagen,Kmedoids,20.3305,159.53
2026-07-05T15:11:33.784810,internvl,imagen,ACO,170.591,176.12
2026-07-05T15:11:33.787808,internvl,imagen,PSO,43.651,161.11
2026-07-05T15:11:33.790808,internvl,imagen,HCAKC,63.9756,173.08
2026-07-05T15:11:33.792809,internvl,imagen,KM-MILP,25.4466,167.37
2026-07-05T15:11:33.795806,internvl,imagen,SCK1,14.785,164.86
2026-07-05T15:16:49.484946,internvl,imagen,BAT,211.0299,178.88
2026-07-05T15:16:49.490087,internvl,imagen,CSCLP,47.2742,169.74
2026-07-05T15:16:49.490087,internvl,imagen,Kmedoids,45.8308,167.21
2026-07-05T15:16:49.490087,internvl,imagen,ACO,309.9312,181.97
2026-07-05T15:16:49.505772,internvl,imagen,PSO,99.8223,165.27
2026-07-05T15:16:49.505772,internvl,imagen,HCAKC,121.5013,180.9
2026-07-05T15:16:49.505772,internvl,imagen,KM-MILP,58.1815,175.68
2026-07-05T15:16:49.505772,internvl,imagen,SCK1,33.6891,171.47
2026-07-05T15:26:29.972412,internvl,imagen,BAT,418.1082,188.18
2026-07-05T15:26:29.972412,internvl,imagen,CSCLP,99.8409,181.88
2026-07-05T15:26:29.988250,internvl,imagen,Kmedoids,97.673,175.74
2026-07-05T15:26:29.991413,internvl,imagen,ACO,574.4748,194.12
2026-07-05T15:26:29.991413,internvl,imagen,PSO,187.7982,174.42
2026-07-05T15:26:29.991413,internvl,imagen,HCAKC,356.7164,188.74
2026-07-05T15:26:29.991413,internvl,imagen,KM-MILP,118.0466,185.39
2026-07-05T15:26:29.991413,internvl,imagen,SCK1,69.3847,181.77
2026-07-05T15:37:33.151522,internvl,imagen,BAT,552.5912,187.34
2026-07-05T15:37:33.164559,internvl,imagen,CSCLP,332.71,182.96
2026-07-05T15:37:33.167544,internvl,imagen,Kmedoids,315.0556,175.44
2026-07-05T15:37:33.169555,internvl,imagen,ACO,651.379,195.52
2026-07-05T15:37:33.172567,internvl,imagen,PSO,135.7306,175.62
2026-07-05T15:37:33.174564,internvl,imagen,HCAKC,383.541,189.71
2026-07-05T15:37:33.177541,internvl,imagen,KM-MILP,343.5011,200.96
2026-07-05T15:37:33.179560,internvl,imagen,SCK1,107.9474,184.8
2026-07-05T15:49:31.183375,internvl,imagen,BAT,532.5446,185.88
2026-07-05T15:49:31.230157,internvl,imagen,CSCLP,207.2792,175.85
2026-07-05T15:49:31.233141,internvl,imagen,Kmedoids,202.7191,176.18
2026-07-05T15:49:31.235133,internvl,imagen,ACO,712.6019,186.34
2026-07-05T15:49:31.238160,internvl,imagen,PSO,281.5586,175.8
2026-07-05T15:49:31.240151,internvl,imagen,HCAKC,290.509,175.89
2026-07-05T15:49:31.242141,internvl,imagen,KM-MILP,205.2944,176.24
2026-07-05T15:49:31.244132,internvl,imagen,SCK1,100.23,186.01
2026-07-05T16:03:15.006498,internvl,imagen,BAT,605.4984,188.08
2026-07-05T16:03:15.050122,internvl,imagen,CSCLP,204.6563,178.37
2026-07-05T16:03:15.053127,internvl,imagen,Kmedoids,203.1536,178.57
2026-07-05T16:03:15.055130,internvl,imagen,ACO,817.6088,188.12
2026-07-05T16:03:15.057123,internvl,imagen,PSO,296.1719,178.35
2026-07-05T16:03:15.059128,internvl,imagen,HCAKC,308.1013,178.27
2026-07-05T16:03:15.061124,internvl,imagen,KM-MILP,217.2199,177.96
2026-07-05T16:03:15.063129,internvl,imagen,SCK1,125.6773,178.21
2026-07-05T16:18:07.477546,internvl,imagen,BAT,636.714,190.19
2026-07-05T16:18:07.534137,internvl,imagen,CSCLP,269.5899,180.46
2026-07-05T16:18:07.537125,internvl,imagen,Kmedoids,264.0077,180.42
2026-07-05T16:18:07.540245,internvl,imagen,ACO,886.2036,189.68
2026-07-05T16:18:07.542243,internvl,imagen,PSO,315.6518,180.34
2026-07-05T16:18:07.544234,internvl,imagen,HCAKC,273.616,180.3
2026-07-05T16:18:07.546373,internvl,imagen,KM-MILP,234.7696,180.25
2026-07-05T16:18:07.549160,internvl,imagen,SCK1,125.9152,180.22
2026-07-05T16:36:45.178534,internvl,imagen,BAT,877.9218,192.52
2026-07-05T16:36:45.228532,internvl,imagen,CSCLP,453.6193,182.67
2026-07-05T16:36:45.231523,internvl,imagen,Kmedoids,449.2986,183.05
2026-07-05T16:36:45.233530,internvl,imagen,ACO,1110.9633,192.68
2026-07-05T16:36:45.236527,internvl,imagen,PSO,436.6525,182.58
2026-07-05T16:36:45.239524,internvl,imagen,HCAKC,756.2134,182.69
2026-07-05T16:36:45.241522,internvl,imagen,KM-MILP,453.0936,182.61
2026-07-05T16:36:45.243518,internvl,imagen,SCK1,169.6209,182.92
2026-07-05T16:53:54.874716,internvl,imagen,BAT,751.7076,192.41
2026-07-05T16:53:54.913712,internvl,imagen,CSCLP,274.6974,182.73
2026-07-05T16:53:54.916719,internvl,imagen,Kmedoids,266.6983,183.15
2026-07-05T16:53:54.919717,internvl,imagen,ACO,1022.9682,192.82
2026-07-05T16:53:54.922726,internvl,imagen,PSO,404.493,182.92
2026-07-05T16:53:54.926715,internvl,imagen,HCAKC,419.2599,183.17
2026-07-05T16:53:54.929723,internvl,imagen,KM-MILP,274.2106,182.56
2026-07-05T16:53:54.931709,internvl,imagen,SCK1,154.6672,182.85
2026-07-05T17:11:07.456478,internvl,imagen,BAT,750.6279,192.66
2026-07-05T17:11:07.494265,internvl,imagen,CSCLP,347.6809,182.86
2026-07-05T17:11:07.497268,internvl,imagen,Kmedoids,342.6606,183.11
2026-07-05T17:11:07.499266,internvl,imagen,ACO,1025.2787,193.12
2026-07-05T17:11:07.502269,internvl,imagen,PSO,427.2162,182.59
2026-07-05T17:11:07.504269,internvl,imagen,HCAKC,446.0671,182.66
2026-07-05T17:11:07.507266,internvl,imagen,KM-MILP,282.183,183.36
2026-07-05T17:11:07.509267,internvl,imagen,SCK1,152.4694,182.88
2026-07-05T17:27:34.728770,internvl,imagen,BAT,702.3555,192.98
2026-07-05T17:27:34.766744,internvl,imagen,CSCLP,294.9145,182.86
2026-07-05T17:27:34.769736,internvl,imagen,Kmedoids,284.0613,182.91
2026-07-05T17:27:34.772731,internvl,imagen,ACO,980.237,193.11
2026-07-05T17:27:34.774743,internvl,imagen,PSO,373.6791,182.86
2026-07-05T17:27:34.776750,internvl,imagen,HCAKC,374.8342,182.93
2026-07-05T17:27:34.778750,internvl,imagen,KM-MILP,264.2853,183.19
2026-07-05T17:27:34.780750,internvl,imagen,SCK1,147.1888,183.01
2026-07-06T17:54:28.484448,clip,texto,CSCLP,471.867,355.52
2026-07-06T18:03:18.971997,blip,texto,CSCLP,465.4384,266.45
2026-07-06T18:24:24.691364,qwen_vl,texto,CSCLP,1237.9643,741.61
2026-07-06T18:41:28.491360,internvl,texto,CSCLP,947.9917,500.36
2026-07-06T18:52:39.692543,clip,imagen,CSCLP,592.7817,360.55
2026-07-06T20:44:22.338884,blip,imagen,CSCLP,520.3339,267.19
2026-07-06T20:59:43.210007,qwen_vl,imagen,CSCLP,834.3197,752.09
2026-07-06T21:16:58.591881,internvl,imagen,CSCLP,651.2303,557.22
